ID,Green,Open/Closed/Fallen,Age(1-4),Damage(0-3),Counted,Day,Comments
PC0250,74,F,,,,62,
PC0250,74,F,,,,63,
PC1906,74,C,,,,54,
PC1906,74,O,1,0,Y,55,
PC1906,74,O,1,0,Y,56,
PC1906,74,O,1,0,Y,57,
PC1906,74,F,,,,58,
PC1906,74,F,,,,59,
PC1906,74,F,,,,60,
PC1906,74,F,,,,61,
PC1906,74,FR,,,,62,
PC1906,74,FR,,,,63,
PA0341,75,C,,,,54,
PA0341,75,O,1,0,Y,55,
PA0341,75,O,1,0,Y,56,
PA0341,75,O,1,0,Y,57,
PA0341,75,F,,,,58,
PA0341,75,F,,,,59,
PA0341,75,F,,,,60,
PA0341,75,F,,,,61,
PA0341,75,F,,,,62,MISMATCH CHANGED FR TO F
PA0341,75,F,,,,63,
PC0035,75,C,NA,0,N,48,
PC0035,75,O,1,0,Y,49,
PC0035,75,O,1,0,Y,50,
PC0035,75,F,NA,NA,NA,51,
PC0035,75,F,,,,52,
PC0035,75,F,,,,53,
PC0035,75,F,,,,54,
PC0035,75,F,,,,55,
PC0035,75,F,,,,56,
PC0035,75,F,,,,57,
PC0035,75,F,,,,58,
PC0035,75,F,,,,59,
PC0035,75,F,,,,60,
PC0035,75,F,,,,61,
PC0035,75,F,,,,62,
PC0035,75,F,,,,63,
PB0484,76,O,1,0,Y,48,
PB0484,76,F,NA,NA,NA,49,
PB0484,76,F,NA,NA,NA,50,
PB0484,76,F,NA,NA,NA,51,
PB0484,76,F,,,,52,
PB0484,76,F,,,,53,
PB0484,76,F,,,,54,
PB0484,76,F,,,,55,
PB0484,76,F,,,,56,
PB0484,76,F,,,,57,
PB0484,76,F,,,,58,
PB0484,76,F,,,,59,
PB0484,76,F,,,,60,
PB0484,76,F,,,,61,
PB0484,76,F,,,,62,
PB0484,76,F,,,,63,
PB0498,76,C,,,,54,
PB0498,76,O,1,0,Y,55,
PB0498,76,O,1,0,Y,56,
PB0498,76,O,1,0,Y,57,
PB0498,76,F,,,,58,
PB0498,76,F,,,,59,
PB0498,76,F,,,,60,
PB0498,76,F,,,,61,
PB0498,76,F,,,,62,MISMATCH CHANGED FR TO F
PB0498,76,F,,,,63,
PB0526,76,O,1,0,Y,49,
PB0526,76,O,1,0,Y,50,
PB0526,76,O,2,0,Y,51,
PB0526,76,O,2,0,Y,52,
PB0526,76,F,,,,53,
PB0526,76,F,,,,54,
PB0526,76,F,,,,55,
PB0526,76,F,,,,56,
PC2523,76,C,,,,52,
PC2523,76,O,1,0,Y,53,
PC2523,76,O,1,0,Y,54,
PC2523,76,O,1,0,Y,55,
PC2523,76,O,1,0,Y,56,
PC2523,76,F,,,,57,
PC2523,76,F,,,,58,
PC2523,76,F,,,,59,
PC2523,76,FR,,,,60,
PC2523,76,FR,,,,61,
PC2523,76,FR,,,,62,
PC2523,76,FR,,,,63,
PB0451,77,O,1,1,Y,48,
PB0451,77,F,NA,NA,NA,49,
PB0451,77,F,NA,NA,NA,50,
PB0451,77,F,NA,NA,NA,51,
PB0451,77,F,,,,52,
PB0451,77,F,,,,53,
PB0451,77,F,,,,54,
PB0451,77,F,,,,55,
PB0451,77,F,,,,56,
PB0451,77,F,,,,57,
PB0451,77,F,,,,58,
PB0451,77,F,,,,59,
PB0451,77,F,,,,60,
PB0451,77,F,,,,61,
PB0451,77,F,,,,62,
PB0451,77,F,,,,63,
PB0761,77,O,1,0,Y,48,
PB0761,77,O,1,0,Y,49,
PB0761,77,O,1,0,Y,50,
PB0761,77,F,NA,NA,NA,51,
PB0761,77,F,,,,52,
PB0761,77,F,,,,53,
PB0761,77,F,,,,54,
PB0761,77,F,,,,55,
PB0761,77,F,,,,56,
PB0761,77,FR,,,,57,
PB0761,77,FR,,,,58,
PB0761,77,FR,,,,59,
PB0761,77,FR,,,,60,
PB0761,77,FR,,,,61,
PB0761,77,FR,,,,62,
PB0761,77,FR,,,,63,
PC1906,77,C,,,,54,
PC1906,77,C,,,,55,
PC1906,77,O,1,0,Y,56,
PC1906,77,F,,,,57,
PC1906,77,F,,,,58,
PC1906,77,F,,,,59,
PC1906,77,F,,,,60,
PC1906,77,F,,,,61,
PC1906,77,F,,,,62,
PC1906,77,FR,,,,63,
PC2511,77,O,1,0,Y,54,
PC2511,77,O,1,0,Y,55,
PC2511,77,F,,,,56,
PC2511,77,F,,,,57,
PC2511,77,F,,,,58,
PC2511,77,FR,,,,59,
PC2511,77,FR,,,,60,
PC2511,77,FR,,,,61,
PC2511,77,FR,,,,62,
PC2511,77,FR,,,,63,
PB0200,78,C,NA,0,N,48,
PB0200,78,O,1,0,Y,49,
PB0200,78,O,1,0,Y,50,
PB0200,78,O,1,0,Y,51,
PB0200,78,O,1,0,Y,52,
PB0200,78,O,1,0,Y,53,
PB0200,78,F,,,,54,
PB0200,78,F,,,,55,
PB0200,78,F,,,,56,
PB0200,78,F,,,,57,
PB0200,78,F,,,,58,
PB0200,78,F,,,,59,
PB0200,78,F,,,,60,
PB0200,78,F,,,,61,
PB0200,78,F,,,,62,
PB0200,78,F,,,,63,
PC0080,78,C,,,,54,
PC0080,78,O,1,0,Y,55,
PC0080,78,O,1,0,Y,56,
PC0080,78,O,1,0,Y,57,
PC0080,78,F,,,,58,
PC0080,78,F,,,,59,
PC0080,78,F,,,,60,
PC0080,78,F,,,,61,
PC0080,78,FR,,,,62,
PC0080,78,FR,,,,63,
PB2880,79,C,,,,54,
PB2880,79,O,1,0,Y,55,
PB2880,79,O,1,0,Y,56,
PB2880,79,O,1,0,Y,57,
PB2880,79,F,,,,58,
PB2880,79,F,,,,59,
PB2880,79,F,,,,60,
PB2880,79,F,,,,61,
PB2880,79,FR,,,,62,
PB2880,79,FR,,,,63,
PC0259,79,C,NA,0,N,48,
PC0259,79,O,1,0,Y,49,PLANT VISITED BY BEE
PC0259,79,O,1,0,Y,50,
PC0259,79,O,2,0,Y,51,
PC0259,79,F,,,,52,
PC0259,79,F,,,,53,
PC0259,79,F,,,,54,
PC0259,79,F,,,,55,
PC0259,79,F,,,,56,
PC0259,79,F,,,,57,
PC0259,79,F,,,,58,
PC0259,79,F,,,,59,
PC0259,79,F,,,,60,
PC0259,79,F,,,,61,
PC0259,79,F,,,,62,
PC0259,79,F,,,,63,
PB0311,81,C,,,,54,
PB0311,81,O,1,0,Y,55,
PB0311,81,O,1,0,Y,56,
PB0311,81,O,2,0,Y,57,
PB0311,81,F,,,,58,
PB0311,81,F,,,,59,
PB0311,81,F,,,,60,
PB0311,81,F,,,,61,
PB0311,81,F,,,,62,
PB0311,81,FR,,,,63,
PB4298,81,C,NA,0,N,48,
PB4298,81,O,1,1,Y,49,
PB4298,81,O,1,0,Y,50,
PB4298,81,F,NA,NA,NA,51,
PB4298,81,F,,,,52,
PB4298,81,F,,,,53,
PB4298,81,F,,,,54,
PB4298,81,F,,,,55,
PB4298,81,FR,,,,56,
PB4298,81,F,,,,57,
PB4298,81,F,,,,58,
PB4298,81,F,,,,59,
PB4298,81,F,,,,60,
PB4298,81,F,,,,61,
PB4298,81,F,,,,62,
PB4298,81,F,,,,63,
PC0203,81,C,NA,0,N,50,
PC0203,81,O,1,0,Y,51,
PC0203,81,O,1,0,Y,52,
PC0203,81,O,1,0,Y,53,
PC0203,81,F,,,,54,
PC0203,81,F,,,,55,
PC0203,81,F,,,,56,
PC0203,81,FR,,,,57,
PC0203,81,FR,,,,58,
PC0203,81,FR,,,,59,
PC0203,81,FR,,,,60,
PC0203,81,FR,,,,61,
PC0203,81,FR,,,,62,
PC0203,81,FR,,,,63,
PC0242,81,O,1,0,Y,48,
PC0242,81,O,2,0,Y,49,
PC0242,81,O,2,2,Y,50,Changed Age 1 to 2
PC0242,81,F,NA,NA,NA,51,
PC0242,81,F,,,,52,
PC0242,81,F,,,,54,
PC0242,81,F,,,,55,
PC0242,81,F,,,,56,
PC0242,81,F,,,,57,
PC0242,81,F,,,,58,
PC0242,81,F,,,,59,
PC0242,81,F,,,,60,
PC0242,81,F,,,,61,
PC0242,81,F,,,,62,
PC0242,81,FR,,,,63,
PC0190,82,C,,,,54,
PC0190,82,O,1,0,Y,55,
PC0190,82,O,1,0,Y,56,
PC0190,82,O,1,0,Y,57,
PC0190,82,F,,,,58,
PC0190,82,F,,,,59,
PC0190,82,F,,,,60,
PC0190,82,F,,,,61,
PC0190,82,FR,,,,62,
PC0190,82,FR,,,,63,
PB0351,83,C,NA,0,N,49,
PB0351,83,O,1,0,Y,50,
PB0351,83,O,1,0,Y,51,
PB0351,83,F,,,,52,
PB0351,83,F,,,,53,
PB0351,83,F,,,,54,
PB0351,83,F,,,,55,
PB0351,83,F,,,,56,
PB0351,83,F,,,,57,
PB0351,83,F,,,,58,
PB0351,83,F,,,,59,
PB0351,83,F,,,,60,
PB0351,83,F,,,,61,
PB0351,83,F,,,,62,
PB0351,83,F,,,,63,
PC0080,83,O,1,0,Y,54,
PC0080,83,O,1,0,Y,55,
PC0080,83,O,1,0,Y,56,
PC0080,83,F,,,,57,
PC0080,83,F,,,,58,
PC0080,83,F,,,,59,
PC0080,83,F,,,,60,
PC0080,83,F,,,,61,
PC0080,83,FR,,,,62,
PC0080,83,FR,,,,63,
PC0211,83,O,1,0,Y,52,
PC0211,83,O,1,0,Y,53,
PC0211,83,O,1,0,Y,54,
PC0211,83,O,1,0,Y,55,
PC0211,83,O,4,0,N,56,
PC0211,83,O,4,0,N,57,
PC0211,83,O,4,0,N,58,
PC0211,83,O,4,0,N,59,
PC0211,83,O,4,0,N,60,
PC0211,83,O,4,0,N,61,
PC0211,83,O,4,0,N,62,
PC0211,83,O,4,0,N,63,
PA2417,84,C,,,,54,
PA2417,84,O,1,0,Y,55,
PA2417,84,O,1,0,Y,56,
PA2417,84,F,,,,57,
PA2417,84,F,,,,58,
PA2417,84,F,,,,59,
PA2417,84,F,,,,60,
PA2417,84,F,,,,61,
PA2417,84,F,,,,62,
PA2417,84,F,,,,63,
PB0381,84,O,1,0,Y,52,
PB0381,84,O,1,0,Y,53,
PB0381,84,O,1,0,Y,54,
PB0381,84,O,1,0,Y,55,
PB0381,84,O,1,0,Y,56,
PB0381,84,F,,,,57,
PB0381,84,F,,,,58,
PB0381,84,F,,,,59,
PB0381,84,FR,,,,60,
PB0381,84,FR,,,,61,
PB0381,84,FR,,,,62,
PB0381,84,FR,,,,63,
PB0193,85,C,,,,52,
PB0193,85,O,1,0,Y,53,
PB0193,85,O,1,0,Y,54,
PB0193,85,O,1,0,Y,55,
PB0193,85,O,1,0,Y,56,
PB0193,85,O,1,0,Y,57,
PB0193,85,F,,,,58,
PB0193,85,F,,,,59,
PB0193,85,F,,,,60,
PB0193,85,FR,,,,61,
PB0193,85,FR,,,,62,
PB0193,85,FR,,,,63,
PB1821,85,O,1,0,Y,54,SMALL FLOWER
PB1821,85,O,1,0,Y,55,
PB1821,85,O,2,0,Y,56,
PB1821,85,O,4,0,N,57,
PB1821,85,O,4,0,N,58,
PB1821,85,O,4,0,N,59,
PB1821,85,O,4,0,N,60,
PB1821,85,O,4,0,N,61,
PB1821,85,O,4,0,N,62,
PB1821,85,O,4,0,N,63,
PC0230,85,O,1,0,Y,50,
PC0230,85,O,1,0,Y,51,
PC0230,85,O,1,0,Y,52,
PC0230,85,O,1,0,Y,53,
PC0230,85,F,,,,54,
PC0230,85,F,,,,55,
PC0230,85,F,,,,56,
PC0230,85,F,,,,57,
PC0230,85,F,,,,58,
PC0230,85,FR,,,,59,
PC0230,85,FR,,,,60,
PC0230,85,FR,,,,61,
PC0230,85,FR,,,,62,
PC0230,85,FR,,,,63,
PB1834,86,O,1,0,Y,54,
PC0224,86,C,NA,0,N,48,
PC0224,86,O,1,0,Y,49,
PC0224,86,O,1,0,Y,50,
PC0224,86,O,1,0,Y,51,
PC0224,86,F,,,,52,
PC0224,86,F,,,,53,
PC0224,86,F,,,,54,
PC0224,86,F,,,,55,
PC0224,86,F,,,,56,
PC0224,86,F,,,,57,
PC0224,86,F,,,,58,
PC0224,86,FR,,,,59,
PC0224,86,FR,,,,60,
PC0224,86,FR,,,,61,
PC0224,86,FR,,,,62,
PC0224,86,F,,,,63,CHECK
PB0484,87,O,1,0,Y,54,
PB0484,87,O,1,0,Y,55,
PB0484,87,O,1,0,Y,56,
PB0484,87,F,,,,57,
PB0484,87,F,,,,58,
PB0484,87,F,,,,59,
PB0484,87,F,,,,60,
PB0484,87,F,,,,61,
PB0484,87,F,,,,62,
PB0484,87,FR,,,,63,
PB0435,88,C,NA,0,N,48,
PB0435,88,O,1,2,Y,49,
PB0435,88,O,1,0,Y,50,
PB0435,88,O,2,0,Y,51,
PB0435,88,O,2,1,Y,52,
PB0435,88,O,4,0,N,53,
PB0435,88,O,4,0,N,54,
PB0435,88,O,4,0,N,55,
PB0435,88,O,4,0,N,56,
PB0435,88,FR,,,,57,
PB0435,88,FR,,,,58,
PB0435,88,FR,,,,59,
PB0435,88,FR,,,,60,
PB0435,88,FR,,,,61,
PB0435,88,FR,,,,62,
PB0435,88,FR,,,,63,
PC0002,88,C,,,,54,
PC0002,88,O,1,0,Y,55,
PC0002,88,O,1,0,Y,56,
PC0002,88,F,,,,57,
PC0002,88,F,,,,58,"stem snap,remove"
PB0279,89,C,NA,0,N,48,
PB0279,89,O,1,0,Y,49,BEE VISIT
PB0279,89,O,1,0,Y,50,
PB0279,89,O,2,0,Y,51,
PB0279,89,F,,,,52,
PB0279,89,F,,,,53,
PB0279,89,F,,,,54,
PB0279,89,F,,,,55,
PB0279,89,FR,,,,56,
PB0279,89,FR,,,,57,
PB0279,89,FR,,,,58,
PB0279,89,FR,,,,59,
PB0279,89,FR,,,,60,
PB0279,89,FR,,,,61,
PB0279,89,FR,,,,62,
PB0279,89,FR,,,,63,
PC0143,89,O,1,0,Y,54,
PC0143,89,O,1,0,Y,55,
PC0143,89,O,1,0,Y,56,
PC0143,89,O,2,0,Y,57,
PC0143,89,O,3,0,N,58,
PC0143,89,O,4,0,N,59,
PC0143,89,F,,,,60,
PC0143,89,FR,,,,61,
PC0143,89,FR,,,,62,
PC0143,89,FR,,,,63,
PC0250,89,O,1,0,Y,48,
PC0250,89,F,NA,NA,NA,49,
PC0250,89,F,NA,NA,NA,50,
PC0250,89,F,NA,NA,NA,51,
PC0250,89,F,,,,52,
PC0250,89,F,,,,53,
PC0250,89,F,,,,54,
PC0250,89,F,,,,55,
PC0250,89,F,,,,56,
PC0250,89,F,,,,57,
PC0250,89,F,,,,58,
PC0250,89,F,,,,59,
PC0250,89,F,,,,60,
PC0250,89,F,,,,61,
PC0250,89,F,,,,62,
PC0250,89,F,,,,63,
PB0498,90,O,1,0,Y,48,
PB0498,90,O,1,0,Y,49,
PB0498,90,O,1,0,Y,50,
PB0498,90,O,1,0,Y,51,
PB0498,90,F,,,,52,
PB0498,90,F,,,,53,
PB0498,90,F,,,,54,
PB0498,90,F,,,,55,
PB0498,90,FR,,,,56,
PB0498,90,FR,,,,57,
PB0498,90,FR,,,,58,MISMATCH CHANGED FR TO F
PB0498,90,FR,,,,59,
PB0498,90,FR,,,,60,
PB0498,90,FR,,,,61,
PB0498,90,FR,,,,62,
PB0498,90,FR,,,,63,
PB0136,91,C,,,,54,
PB0136,91,O,1,0,Y,55,
PB0136,91,O,1,2,Y,56,
PB0136,91,O,1,2,Y,57,
PB0136,91,O,1,2,Y,58,
PB0136,91,F,,,,59,
PB0136,91,F,,,,60,
PB0136,91,F,,,,61,
PB0136,91,FR,,,,62,
PB0136,91,FR,,,,63,
PB0279,91,C,NA,0,N,48,
PB0279,91,O,1,1,Y,49,PLANT VISITED BY BEE
PB0279,91,O,1,1,Y,50,
PB0279,91,F,NA,NA,NA,51,
PB0279,91,F,,,,52,
PB0279,91,F,,,,53,
PB0279,91,F,,,,54,
PB0279,91,F,,,,55,
PB0279,91,FR,,,,56,
PB0279,91,FR,,,,57,
PB0279,91,FR,,,,58,
PB0279,91,FR,,,,59,
PB0279,91,FR,,,,60,
PB0279,91,FR,,,,61,
PB0279,91,FR,,,,62,
PB0279,91,FR,,,,63,
PC0224,91,C,NA,,N,48,
PC0224,91,O,1,0,Y,49,
PC0224,91,O,1,0,Y,50,
PC0224,91,O,1,0,Y,51,
PC0224,91,F,,,,52,
PC0224,91,F,,,,53,
PC0224,91,F,,,,54,
PC0224,91,F,,,,55,
PC0224,91,F,,,,56,
PC0224,91,F,,,,57,
PC0224,91,F,,,,58,
PC0224,91,F,,,,59,
PC0224,91,F,,,,60,
PC0224,91,F,,,,61,
PC0224,91,F,,,,62,
PC0224,91,F,,,,63,
PC0239,91,O,1,0,Y,48,
PC0239,91,O,1,2,Y,49,
PC0239,91,O,1,2,Y,50,
PC0239,91,F,NA,NA,NA,51,
PC0239,91,F,,,,52,
PC0239,91,F,,,,53,
PC0239,91,F,,,,54,
PC0239,91,F,,,,55,
PC0239,91,FR,,,,56,
PC0239,91,FR,,,,57,
PC0239,91,FR,,,,58,
PC0239,91,FR,,,,59,
PC0239,91,FR,,,,60,
PC0239,91,FR,,,,61,
PC0239,91,FR,,,,62,
PC0239,91,FR,,,,63,
PB0498,92,C,NA,0,N,48,
PB0498,92,O,1,0,Y,49,
PB0498,92,O,1,0,Y,50,ROBBED BEE
PB0498,92,O,1,1,Y,51,
PB0498,92,F,,,,52,
PB0498,92,F,,,,53,
PB0498,92,F,,,,54,
PB0498,92,F,,,,55,
PB0498,92,F,,,,56,
PB0498,92,F,,,,57,
PB0498,92,F,,,,58,
PB0498,92,F,,,,59,
PB0498,92,F,,,,60,
PB0498,92,F,,,,61,
PB0498,92,F,,,,62,
PB0498,92,F,,,,63,
PB3886,92,O,1,0,Y,50,
PB3886,92,O,1,0,Y,51,
PB3886,92,O,1,0,Y,52,
PB3886,92,F,,,,53,
PB3886,92,F,,,,53,
PB3886,92,F,,,,54,
PB3886,92,F,,,,55,
PB3886,92,F,,,,56,
PB3886,92,FR,,,,57,
PB3886,92,FR,,,,58,
PB3886,92,FR,,,,59,
PB3886,92,FR,,,,60,
PB3886,92,FR,,,,61,
PB3886,92,FR,,,,62,
PB3886,92,FR,,,,63,
PC0052,92,O,1,0,Y,49,
PC0052,92,O,1,0,Y,50,
PC0052,92,O,1,0,Y,51,
PC0052,92,O,1,0,Y,52,
PC0052,92,O,3,0,N,53,
PC0052,92,O,4,0,N,54,
PC0052,92,O,4,0,N,55,MISSING INFO
PC0052,92,O,4,0,N,56,
PC0052,92,O,4,0,N,57,
PC0052,92,FR,,,,58,
PC0052,92,FR,,,,59,
PC0052,92,F,,,,60,
PC0052,92,FR,,,,61,
PC0052,92,FR,,,,62,
PC0052,92,F,,,,63,
PC0156,92,O,1,0,Y,54,
PC0156,92,O,1,0,Y,55,
PC0156,92,O,1,0,Y,56,
PC0156,92,F,,,,57,
PC0156,92,F,,,,58,
PC0156,92,F,,,,59,
PC0156,92,F,,,,60,
PC0156,92,FR,,,,61,
PC0156,92,FR,,,,62,
PC0156,92,FR,,,,63,
PB0458,93,C,,,,54,
PB0458,93,O,1,0,Y,55,
PB0458,93,O,1,0,Y,56,
PB0458,93,F,,,,57,
PB0458,93,F,,,,58,
PB0458,93,F,,,,59,
PB0458,93,F,,,,60,
PB0458,93,FR,,,,61,
PB0458,93,FR,,,,62,
PB0458,93,FR,,,,63,
PB4306,93,O,1,0,Y,50,
PB4306,93,O,1,0,Y,51,
PB4306,93,O,1,0,Y,52,MISSING INFO
PB4306,93,F,,,,53,
PB4306,93,F,,,,54,
PB4306,93,F,,,,55,
PB4306,93,F,,,,56,
PB4306,93,F,,,,57,
PB4306,93,F,,,,58,
PB4306,93,F,,,,59,
PB4306,93,F,,,,60,
PB4306,93,F,,,,61,
PB4306,93,F,,,,62,
PB4306,93,F,,,,63,
PB0432,94,C,NA,0,N,48,
PB0432,94,O,1,0,Y,49,DISEASE
PB0432,94,O,1,0,Y,50,
PB0432,94,F,NA,NA,NA,51,
PB0432,94,F,,,,52,
PB0432,94,F,,,,54,
PB0432,94,F,,,,55,
PB0432,94,F,,,,56,
PB0432,94,F,,,,57,
PB0432,94,F,,,,58,
PB0432,94,F,,,,59,
PB0432,94,F,,,,60,
PB0432,94,F,,,,61,
PB0432,94,F,,,,62,
PB0432,94,F,,,,63,
PC0244,94,O,1,0,Y,50,
PC0244,94,O,1,0,Y,51,
PC0244,94,O,1,1,Y,52,
PC0244,94,O,1,0,Y,53,
PC0244,94,O,3,0,N,54,
PC0244,94,O,4,0,N,55,
PC0244,94,O,4,0,N,56,
PC0244,94,O,4,0,N,57,
PC0244,94,FR,,,,58,
PC0244,94,FR,,,,59,
PC0244,94,FR,,,,60,
PC0244,94,FR,,,,61,
PC0244,94,FR,,,,62,
PC0244,94,FR,,,,63,
PC2504,94,C,,,,54,
PC2504,94,O,1,0,Y,55,
PC2504,94,O,1,0,y,56,
PC2504,94,O,1,0,Y,57,
PC2504,94,O,1,0,Y,58,
PC2504,94,F,,,,59,
PC2504,94,F,,,,60,
PC2504,94,F,,,,61,
PC2504,94,FR,,,,62,
PC2504,94,FR,,,,63,
PB0349,95,O,1,0,Y,49,
PB0349,95,O,1,0,Y,50,
PB0349,95,O,1,1,Y,51,
PB0349,95,F,,,,52,
PB0349,95,F,,,,53,
PB0349,95,F,,,,54,
PB0349,95,F,,,,55,
PB0349,95,F,,,,56,
PB0349,95,F,,,,57,
PB0349,95,F,,,,58,
PB0349,95,F,,,,59,
PB0349,95,F,,,,60,
PB0349,95,F,,,,61,
PB0349,95,F,,,,62,
PB0349,95,F,,,,63,
PC0276,95,O,1,0,Y,54,
PC0276,95,O,1,0,Y,55,
PC0276,95,O,1,0,Y,56,
PC0276,95,O,4,0,N,57,
PC0276,95,O,4,0,N,58,
PC0276,95,O,4,0,N,59,
PC0276,95,O,4,0,N,60,
PC0276,95,O,4,0,N,61,MISMATCH CHANGED F TO O4
PC0276,95,O,4,0,N,62,MISMATCH CHANGED F TO O4
PC0276,95,O,4,0,N,63,
PB0200,96,C,,,,52,
PB0200,96,O,1,0,Y,53,
PB0200,96,O,1,0,Y,54,
PB0200,96,F,,,,55,
PB0200,96,F,,,,56,MISMATCH
PB0200,96,F,,,,57,
PB0200,96,F,,,,58,
PB0200,96,F,,,,59,
PB0200,96,F,,,,60,
PB0200,96,F,,,,61,
PB0200,96,F,,,,62,
PB0200,96,F,,,,63,
PB0279,96,C,NA,0,N,48,
PB0279,96,O,1,0,Y,49,BEE VISIT
PB0279,96,O,1,1,Y,50,
PB0279,96,F,NA,NA,NA,51,
PB0279,96,F,,,,52,
PB0279,96,F,,,,53,
PB0279,96,F,,,,54,
PB0279,96,F,,,,55,
PB0279,96,F,,,,56,
PB0279,96,F,,,,57,
PB0279,96,F,,,,58,
PB0279,96,F,,,,59,
PB0279,96,F,,,,60,
PB0279,96,F,,,,61,
PB0279,96,F,,,,62,
PB0279,96,F,,,,63,
PB0761,96,O,1,0,Y,48,
PB0761,96,O,1,0,Y,49,
PB0761,96,O,2,0,Y,50,
PB0761,96,F,NA,NA,NA,51,
PB0761,96,F,,,,52,
PB0761,96,F,,,,53,
PB0761,96,F,,,,54,
PB0761,96,F,,,,55,
PB0761,96,F,,,,56,
PB0761,96,F,,,,57,
PB0761,96,F,,,,58,
PB0761,96,F,,,,59,
PB0761,96,F,,,,60,
PB0761,96,F,,,,61,
PB0761,96,F,,,,62,
PB0761,96,F,,,,63,
PB4713,96,O,1,0,Y,54,
PB4713,96,O,1,0,Y,55,
PB4713,96,O,1,0,Y,56,
PB4713,96,O,1,0,Y,57,
PB4713,96,O,2,1,Y,58,
PB4713,96,F,,,,59,
PB4713,96,F,,,,60,
PB4713,96,F,,,,61,
PB4713,96,F,,,,62,
PB4713,96,F,,,,63,
PC0156,96,O,1,0,Y,49,
PC0156,96,O,1,0,Y,50,
PC0156,96,F,NA,NA,NA,51,
PC0156,96,F,,,,52,
PC0156,96,F,,,,53,
PC0156,96,F,,,,54,
PC0156,96,F,,,,55,
PC0156,96,FR,,,,56,
PC0156,96,FR,,,,57,
PC0156,96,FR,,,,58,
PC0156,96,FR,,,,59,
PC0156,96,FR,,,,60,
PC0156,96,FR,,,,61,
PC0156,96,FR,,,,62,
PC0156,96,FR,,,,63,
PB0349,97,O,1,0,Y,49,
PB0349,97,O,1,0,Y,50,
PB0349,97,F,NA,NA,NA,51,
PB0349,97,F,,,,52,
PB0349,97,F,,,,53,
PB0349,97,F,,,,54,
PB0349,97,F,,,,55,
PB0349,97,F,,,,56,
PB0349,97,F,,,,57,
PB0349,97,F,,,,58,
PB0349,97,F,,,,59,
PB0349,97,F,,,,60,EATEN
PB0349,97,F,,,,61,
PB0349,97,F,,,,62,
PB0349,97,F,,,,63,
PB1834,97,C,,,,54,
PC0003,97,O,1,0,Y,52,
PC0003,97,O,1,0,Y,53,
PC0003,97,O,2,0,N,54,
PC0003,97,O,4,0,N,55,
PC0003,97,O,4,0,N,56,
PC0003,97,F,,,,57,
PC0003,97,F,,,,58,
PC0003,97,F,,,,59,
PC0003,97,F,,,,60,
PC0003,97,F,,,,61,
PC0003,97,F,,,,62,
PC0003,97,F,,,,63,
PB0526,98,O,1,0,Y,50,
PB0526,98,F,NA,NA,NA,51,
PB0526,98,F,,,,52,
PB0526,98,F,,,,53,
PB0526,98,F,,,,54,
PB0526,98,F,,,,55,
PB0526,98,F,,,,56,
PB4713,98,C,,,,54,
PB4713,98,O,1,0,Y,55,
PB4713,98,O,1,0,Y,56,
PB4713,98,O,1,0,Y,57,
PB4713,98,O,2,0,Y,58,
PB4713,98,F,,,,59,
PB4713,98,F,,,,60,
PB4713,98,F,,,,61,
PB4713,98,F,,,,62,
PB4713,98,FR,,,,63,
PC0230,98,O,1,0,Y,48,
PC0230,98,O,1,0,Y,49,
PC0230,98,O,1,0,Y,50,
PC0230,98,F,NA,NA,NA,51,
PC0230,98,F,,,,52,
PC0230,98,F,,,,53,
PC0230,98,F,,,,54,
PC0230,98,F,,,,55,
PC0230,98,FR,,,,56,
PC0230,98,FR,,,,57,
PC0230,98,FR,,,,58,
PC0230,98,FR,,,,59,
PC0230,98,FR,,,,60,
PC0230,98,FR,,,,61,
PC0230,98,FR,,,,62,
PC0230,98,FR,,,,63,
PB0432,99,O,1,1,Y,48,
PB0432,99,O,1,1,Y,49,DISEASE
PB0432,99,O,1,0,Y,50,
PB0432,99,F,NA,NA,NA,51,
PB0432,99,F,,,,52,
PB0432,99,F,,,,54,
PB0432,99,F,,,,55,
PB0432,99,F,,,,56,
PB0432,99,F,,,,57,
PB0432,99,F,,,,58,
PB0432,99,F,,,,59,
PB0432,99,F,,,,60,
PB0432,99,F,,,,61,
PB0432,99,F,,,,62,
PB0432,99,F,,,,63,
PB3408,99,C,,,,54,
PB3408,99,O,1,0,Y,55,
PB3408,99,O,1,0,Y,56,
PB3408,99,O,1,0,Y,57,
PB3408,99,F,,,,58,
PB3408,99,F,,,,59,
PB3408,99,F,,,,60,
PB3408,99,F,,,,61,
PB3408,99,FR,,,,62,
PB3408,99,FR,,,,63,
PC1923,99,C,,,,54,
PC1923,99,O,1,0,Y,55,
PC1923,99,O,1,0,Y,56,
PC1923,99,F,,,,57,
PC1923,99,F,,,,58,
PC1923,99,F,,,,59,
PC1923,99,F,,,,60,
PC1923,99,F,,,,61,
PC1923,99,FR,,,,62,
PC1923,99,FR,,,,63,
PB0351,100,O,1,0,Y,54,MISSING INFO
PB0351,100,O,1,0,Y,55,
PB0351,100,O,1,1,Y,56,
PB0351,100,O,2,1,Y,57,
PB0351,100,F,,,,58,
PB0351,100,F,,,,59,
PB0351,100,F,,,,60,
PB0351,100,F,,,,61,
PB0351,100,FR,,,,62,
PB0351,100,FR,,,,63,
PB0441,100,O,1,0,Y,48,
PB0441,100,O,1,0,Y,49,
PB0441,100,O,1,0,Y,50,
